0	18
0	19
0	20
0	21
0	22
0	23
0	25
0	26
0	28
0	29
0	35
0	38
0	40
0	42
0	51
0	53
0	55
0	56
0	57
0	63
0	64
1	18
1	19
1	21
1	23
1	25
1	26
1	28
1	33
1	41
1	42
1	43
1	47
1	52
1	63
2	18
2	22
2	24
2	27
2	29
2	40
2	48
2	51
2	53
2	54
2	57
2	63
2	64
3	11
3	12
3	18
3	19
3	21
3	22
3	25
3	26
3	27
3	28
3	30
3	34
3	40
3	41
3	44
3	45
3	51
3	53
3	59
3	60
3	61
3	63
3	64
3	69
4	17
4	19
4	22
4	25
4	26
4	27
4	30
4	31
4	32
4	34
4	38
4	41
4	49
4	50
4	51
4	53
4	55
4	57
4	58
4	62
4	64
5	18
5	23
5	25
5	26
5	27
5	29
5	30
5	31
5	34
5	49
5	50
5	53
5	57
5	58
5	64
6	18
6	27
6	32
6	34
6	45
6	57
6	60
6	63
7	11
7	22
7	23
7	25
7	35
7	40
7	42
7	48
7	51
7	56
7	59
7	63
7	64
8	18
8	20
8	24
8	25
8	26
8	28
8	41
8	42
8	44
8	47
8	56
8	59
8	63
8	64
9	23
9	26
9	30
9	32
9	33
9	43
9	47
9	52
9	54
9	59
9	63
10	11
10	20
10	22
10	23
10	25
10	26
10	38
10	39
10	40
10	41
10	42
10	45
10	47
10	48
10	51
10	53
10	55
10	56
10	57
10	58
10	59
10	60
10	61
10	64
10	65
10	68
10	69
10	70
11	3
11	7
11	10
11	12
11	18
11	23
11	24
11	25
11	26
11	27
11	28
11	30
11	33
11	35
11	38
11	40
11	41
11	44
11	47
11	48
11	49
11	51
11	53
11	55
11	56
11	57
11	59
11	61
11	63
11	65
11	67
12	3
12	11
12	12
12	18
12	19
12	20
12	22
12	23
12	25
12	26
12	27
12	30
12	32
12	35
12	37
12	38
12	40
12	41
12	42
12	47
12	48
12	50
12	51
12	53
12	54
12	55
12	56
12	57
12	63
12	64
12	65
12	66
12	67
12	68
12	69
12	70
13	19
13	24
13	27
13	29
13	31
13	34
13	41
13	47
13	49
13	62
13	67
13	68
13	69
13	70
14	18
14	19
14	21
14	25
14	26
14	27
14	28
14	30
14	31
14	34
14	35
14	36
14	40
14	43
14	46
14	53
14	55
14	61
14	62
14	64
14	69
14	70
15	21
15	25
15	26
15	27
15	28
15	31
15	33
15	41
15	43
15	47
15	52
15	54
15	59
15	63
15	65
15	66
15	67
15	69
15	70
16	18
16	20
16	21
16	23
16	24
16	25
16	27
16	28
16	29
16	33
16	41
16	43
16	44
16	47
16	59
16	63
16	65
16	66
16	67
16	68
16	70
17	4
17	22
17	27
17	30
17	32
17	34
17	49
17	50
17	57
17	58
17	63
18	0
18	1
18	2
18	3
18	5
18	6
18	8
18	11
18	12
18	14
18	16
18	19
18	20
18	21
18	23
18	25
18	27
18	28
18	29
18	31
18	33
18	34
18	36
18	41
18	42
18	44
18	45
18	52
18	59
18	63
18	69
19	0
19	1
19	3
19	4
19	12
19	13
19	14
19	18
19	20
19	21
19	22
19	23
19	24
19	25
19	26
19	28
19	29
19	30
19	34
19	39
19	41
19	42
19	54
19	55
19	67
20	0
20	8
20	10
20	12
20	16
20	18
20	19
20	23
20	25
20	26
20	30
20	32
20	39
20	40
20	42
20	48
20	51
20	54
20	55
20	56
20	65
20	67
20	69
21	0
21	1
21	3
21	14
21	15
21	16
21	18
21	19
21	25
21	27
21	29
21	30
21	31
21	32
21	33
21	38
21	40
21	46
21	48
21	50
21	53
21	54
21	55
21	63
21	64
21	65
21	67
21	70
22	0
22	2
22	3
22	4
22	7
22	10
22	12
22	17
22	19
22	26
22	32
22	40
22	46
22	51
22	54
22	55
22	65
23	0
23	1
23	5
23	7
23	9
23	10
23	11
23	12
23	16
23	18
23	19
23	20
23	25
23	26
23	27
23	29
23	30
23	32
23	35
23	37
23	39
23	40
23	41
23	42
23	47
23	51
23	52
23	54
23	55
23	56
23	63
23	64
23	65
23	66
24	2
24	8
24	11
24	13
24	16
24	19
24	27
24	29
24	32
24	34
24	44
24	49
24	62
25	0
25	1
25	3
25	4
25	5
25	7
25	8
25	10
25	11
25	12
25	14
25	15
25	16
25	18
25	19
25	20
25	21
25	23
25	26
25	27
25	28
25	29
25	30
25	31
25	32
25	33
25	34
25	35
25	37
25	38
25	39
25	40
25	41
25	42
25	48
25	51
25	53
25	54
25	55
25	59
25	61
25	64
25	65
25	67
25	68
26	0
26	1
26	3
26	4
26	5
26	8
26	9
26	10
26	11
26	12
26	14
26	15
26	19
26	20
26	22
26	23
26	25
26	28
26	33
26	39
26	40
26	41
26	42
26	54
26	55
26	56
26	64
26	67
27	2
27	3
27	4
27	5
27	6
27	11
27	12
27	13
27	14
27	15
27	16
27	17
27	18
27	21
27	23
27	24
27	25
27	28
27	29
27	30
27	31
27	33
27	34
27	41
27	44
27	45
27	49
27	57
27	62
27	65
27	69
28	0
28	1
28	3
28	8
28	11
28	14
28	15
28	16
28	18
28	19
28	25
28	26
28	27
28	33
28	35
28	40
28	41
28	44
28	47
28	69
29	0
29	2
29	5
29	13
29	16
29	18
29	19
29	21
29	23
29	24
29	25
29	27
29	30
29	31
29	32
29	34
29	35
29	38
29	41
29	45
29	46
29	49
29	50
29	57
29	58
29	62
29	64
30	3
30	4
30	5
30	9
30	11
30	12
30	14
30	17
30	19
30	20
30	21
30	23
30	25
30	27
30	29
30	31
30	32
30	34
30	40
30	45
30	49
30	50
30	51
30	54
30	57
30	58
30	62
31	4
31	5
31	13
31	14
31	15
31	18
31	21
31	25
31	27
31	29
31	30
31	32
31	34
31	49
31	50
31	57
31	58
31	62
31	69
32	4
32	6
32	9
32	12
32	17
32	20
32	21
32	22
32	23
32	24
32	25
32	29
32	30
32	31
32	33
32	34
32	37
32	40
32	50
32	53
32	57
32	58
32	62
33	1
33	9
33	11
33	15
33	16
33	18
33	21
33	25
33	26
33	27
33	28
33	32
33	35
33	41
33	43
33	44
33	45
33	47
33	55
33	59
33	60
33	63
34	3
34	4
34	5
34	6
34	13
34	14
34	17
34	18
34	19
34	24
34	25
34	27
34	29
34	30
34	31
34	32
34	37
34	45
34	49
34	50
34	59
34	62
35	0
35	7
35	11
35	12
35	14
35	23
35	25
35	28
35	29
35	33
35	37
35	40
35	42
35	46
35	51
35	53
35	54
35	64
36	14
36	18
36	41
36	46
36	49
36	61
37	12
37	23
37	25
37	32
37	34
37	35
37	39
37	40
37	41
37	47
37	50
37	51
37	54
37	55
37	56
37	64
37	66
38	0
38	4
38	10
38	11
38	12
38	21
38	25
38	29
38	39
38	40
38	41
38	47
38	50
38	51
38	54
38	55
38	56
38	64
38	65
38	66
38	68
38	70
39	10
39	19
39	20
39	23
39	25
39	26
39	37
39	38
39	40
39	41
39	42
39	48
39	50
39	51
39	53
39	54
39	55
39	56
39	64
39	65
39	66
39	67
39	69
39	70
40	0
40	2
40	3
40	7
40	10
40	11
40	12
40	14
40	20
40	21
40	22
40	23
40	25
40	26
40	28
40	30
40	32
40	35
40	37
40	38
40	39
40	41
40	42
40	44
40	48
40	49
40	50
40	51
40	53
40	54
40	55
40	56
40	64
40	65
40	67
41	1
41	3
41	4
41	8
41	10
41	11
41	12
41	13
41	15
41	16
41	18
41	19
41	23
41	25
41	26
41	27
41	28
41	29
41	33
41	36
41	37
41	38
41	39
41	40
41	44
41	47
41	49
41	51
42	0
42	1
42	7
42	8
42	10
42	12
42	18
42	19
42	20
42	23
42	25
42	26
42	35
42	39
42	40
42	47
42	50
42	54
42	56
42	66
43	1
43	9
43	14
43	15
43	16
43	33
44	3
44	8
44	11
44	16
44	18
44	24
44	27
44	28
44	33
44	40
44	41
44	45
44	47
44	59
44	61
44	69
45	3
45	6
45	10
45	18
45	27
45	29
45	30
45	33
45	34
45	44
45	47
45	59
45	62
46	14
46	21
46	22
46	29
46	35
46	36
47	1
47	8
47	9
47	10
47	11
47	12
47	13
47	15
47	16
47	23
47	28
47	33
47	37
47	38
47	41
47	42
47	44
47	45
47	63
48	2
48	7
48	10
48	11
48	12
48	20
48	21
48	25
48	39
48	40
48	50
48	51
48	54
48	64
48	65
48	66
48	68
48	70
49	4
49	5
49	11
49	13
49	17
49	24
49	27
49	29
49	30
49	31
49	34
49	36
49	40
49	41
49	50
49	62
49	65
50	4
50	5
50	12
50	17
50	21
50	29
50	30
50	31
50	32
50	34
50	37
50	38
50	39
50	40
50	42
50	48
50	49
50	51
50	53
50	55
50	56
50	57
50	58
50	59
51	0
51	2
51	3
51	4
51	7
51	10
51	11
51	12
51	20
51	22
51	23
51	25
51	30
51	35
51	37
51	38
51	39
51	40
51	41
51	48
51	50
51	53
51	54
51	55
51	56
51	64
51	65
51	66
51	70
52	1
52	9
52	15
52	18
52	23
52	63
53	0
53	2
53	3
53	4
53	5
53	10
53	11
53	12
53	14
53	21
53	25
53	32
53	35
53	39
53	40
53	50
53	51
53	54
53	55
53	57
53	64
53	65
53	66
53	67
53	68
54	2
54	9
54	12
54	15
54	19
54	20
54	21
54	22
54	23
54	25
54	26
54	30
54	35
54	37
54	38
54	39
54	40
54	42
54	48
54	51
54	53
54	55
54	56
54	64
54	65
54	66
54	70
55	0
55	4
55	10
55	11
55	12
55	14
55	19
55	20
55	21
55	22
55	23
55	25
55	26
55	33
55	37
55	38
55	39
55	40
55	50
55	51
55	53
55	54
55	56
55	61
55	63
55	64
55	65
55	66
55	70
56	0
56	7
56	8
56	10
56	11
56	12
56	20
56	23
56	26
56	37
56	38
56	39
56	40
56	42
56	50
56	51
56	54
56	55
56	61
56	64
56	65
56	66
56	70
57	0
57	2
57	4
57	5
57	6
57	10
57	11
57	12
57	17
57	27
57	29
57	30
57	31
57	32
57	50
57	53
57	58
57	64
58	4
58	5
58	10
58	17
58	29
58	30
58	31
58	32
58	50
58	57
59	3
59	7
59	8
59	9
59	10
59	11
59	15
59	16
59	18
59	25
59	33
59	34
59	44
59	45
59	50
59	60
59	61
60	3
60	6
60	10
60	33
60	59
60	63
61	3
61	10
61	11
61	14
61	25
61	36
61	44
61	55
61	56
61	59
61	63
61	64
61	65
61	68
62	4
62	13
62	14
62	24
62	27
62	29
62	30
62	31
62	32
62	34
62	45
62	49
63	0
63	1
63	2
63	3
63	6
63	7
63	8
63	9
63	11
63	12
63	15
63	16
63	17
63	18
63	21
63	23
63	33
63	47
63	52
63	55
63	60
63	61
63	64
63	65
63	68
64	0
64	2
64	3
64	4
64	5
64	7
64	8
64	10
64	12
64	14
64	21
64	23
64	25
64	26
64	29
64	35
64	37
64	38
64	39
64	40
64	48
64	51
64	53
64	54
64	55
64	56
64	57
64	61
64	63
64	65
64	67
64	68
64	70
65	10
65	11
65	12
65	15
65	16
65	20
65	21
65	22
65	23
65	25
65	27
65	38
65	39
65	40
65	48
65	49
65	51
65	53
65	54
65	55
65	56
65	61
65	63
65	64
65	66
65	67
65	68
65	69
65	70
66	12
66	15
66	16
66	23
66	37
66	38
66	39
66	42
66	48
66	51
66	53
66	54
66	55
66	56
66	65
66	67
66	68
66	69
66	70
67	11
67	12
67	13
67	15
67	16
67	19
67	20
67	21
67	25
67	26
67	39
67	40
67	53
67	64
67	65
67	66
67	68
67	70
68	10
68	12
68	13
68	16
68	25
68	38
68	48
68	53
68	61
68	63
68	64
68	65
68	66
68	67
68	69
68	70
69	3
69	10
69	12
69	13
69	14
69	15
69	18
69	20
69	27
69	28
69	31
69	39
69	44
69	65
69	66
69	68
70	10
70	12
70	13
70	14
70	15
70	16
70	21
70	38
70	39
70	48
70	51
70	54
70	55
70	56
70	64
70	65
70	66
70	67
70	68
